user_index,timestamp,hips_JNT_x,hips_JNT_y,hips_JNT_z,hips_JNT_xR,hips_JNT_yR,hips_JNT_zR,spine_JNT_xR,spine_JNT_yR,spine_JNT_zR,spine1_JNT_xR,spine1_JNT_yR,spine1_JNT_zR,spine2_JNT_xR,spine2_JNT_yR,spine2_JNT_zR,l_shoulder_JNT_xR,l_shoulder_JNT_yR,l_shoulder_JNT_zR,l_arm_JNT_xR,l_arm_JNT_yR,l_arm_JNT_zR,l_forearm_JNT_xR,l_forearm_JNT_yR,l_forearm_JNT_zR,l_hand_JNT_xR,l_hand_JNT_yR,l_hand_JNT_zR,l_handThumb1_JNT_xR,l_handThumb1_JNT_yR,l_handThumb1_JNT_zR,l_handThumb2_JNT_xR,l_handThumb2_JNT_yR,l_handThumb2_JNT_zR,l_handThumb3_JNT_xR,l_handThumb3_JNT_yR,l_handThumb3_JNT_zR,l_handIndex1_JNT_xR,l_handIndex1_JNT_yR,l_handIndex1_JNT_zR,l_handIndex2_JNT_xR,l_handIndex2_JNT_yR,l_handIndex2_JNT_zR,l_handIndex3_JNT_xR,l_handIndex3_JNT_yR,l_handIndex3_JNT_zR,l_handMiddle1_JNT_xR,l_handMiddle1_JNT_yR,l_handMiddle1_JNT_zR,l_handMiddle2_JNT_xR,l_handMiddle2_JNT_yR,l_handMiddle2_JNT_zR,l_handMiddle3_JNT_xR,l_handMiddle3_JNT_yR,l_handMiddle3_JNT_zR,l_handRing1_JNT_xR,l_handRing1_JNT_yR,l_handRing1_JNT_zR,l_handRing2_JNT_xR,l_handRing2_JNT_yR,l_handRing2_JNT_zR,l_handRing3_JNT_xR,l_handRing3_JNT_yR,l_handRing3_JNT_zR,l_handPinky1_JNT_xR,l_handPinky1_JNT_yR,l_handPinky1_JNT_zR,l_handPinky2_JNT_xR,l_handPinky2_JNT_yR,l_handPinky2_JNT_zR,l_handPinky3_JNT_xR,l_handPinky3_JNT_yR,l_handPinky3_JNT_zR,r_shoulder_JNT_xR,r_shoulder_JNT_yR,r_shoulder_JNT_zR,r_arm_JNT_xR,r_arm_JNT_yR,r_arm_JNT_zR,r_forearm_JNT_xR,r_forearm_JNT_yR,r_forearm_JNT_zR,r_hand_JNT_xR,r_hand_JNT_yR,r_hand_JNT_zR,r_handThumb1_JNT_xR,r_handThumb1_JNT_yR,r_handThumb1_JNT_zR,r_handThumb2_JNT_xR,r_handThumb2_JNT_yR,r_handThumb2_JNT_zR,r_handThumb3_JNT_xR,r_handThumb3_JNT_yR,r_handThumb3_JNT_zR,r_handIndex1_JNT_xR,r_handIndex1_JNT_yR,r_handIndex1_JNT_zR,r_handIndex2_JNT_xR,r_handIndex2_JNT_yR,r_handIndex2_JNT_zR,r_handIndex3_JNT_xR,r_handIndex3_JNT_yR,r_handIndex3_JNT_zR,r_handMiddle1_JNT_xR,r_handMiddle1_JNT_yR,r_handMiddle1_JNT_zR,r_handMiddle2_JNT_xR,r_handMiddle2_JNT_yR,r_handMiddle2_JNT_zR,r_handMiddle3_JNT_xR,r_handMiddle3_JNT_yR,r_handMiddle3_JNT_zR,r_handRing1_JNT_xR,r_handRing1_JNT_yR,r_handRing1_JNT_zR,r_handRing2_JNT_xR,r_handRing2_JNT_yR,r_handRing2_JNT_zR,r_handRing3_JNT_xR,r_handRing3_JNT_yR,r_handRing3_JNT_zR,r_handPinky1_JNT_xR,r_handPinky1_JNT_yR,r_handPinky1_JNT_zR,r_handPinky2_JNT_xR,r_handPinky2_JNT_yR,r_handPinky2_JNT_zR,r_handPinky3_JNT_xR,r_handPinky3_JNT_yR,r_handPinky3_JNT_zR,neck_JNT_xR,neck_JNT_yR,neck_JNT_zR,head_JNT_xR,head_JNT_yR,head_JNT_zR,r_upleg_JNT_xR,r_upleg_JNT_yR,r_upleg_JNT_zR,r_leg_JNT_xR,r_leg_JNT_yR,r_leg_JNT_zR,r_foot_JNT_xR,r_foot_JNT_yR,r_foot_JNT_zR,r_toebase_JNT_xR,r_toebase_JNT_yR,r_toebase_JNT_zR,l_upleg_JNT_xR,l_upleg_JNT_yR,l_upleg_JNT_zR,l_leg_JNT_xR,l_leg_JNT_yR,l_leg_JNT_zR,l_foot_JNT_xR,l_foot_JNT_yR,l_foot_JNT_zR,l_toebase_JNT_xR,l_toebase_JNT_yR,l_toebase_JNT_zR,alignment,speed,precision
1.0,1.633317000000002,59.507,58.2947,5.15962,1.584,8.8246,-35.3398,2.04601,0.0086961,0.0395647,1.52017,1.81776,-9.12797,4.26887e-07,-1.06722e-07,0.0395647,4.26887e-07,-1.06722e-07,0.0395647,-46.3035,3.71649,24.9919,-10.3961,3.44974,-36.6313,8.53774e-07,-1.70755e-06,0.0,4.10661,20.7048,-22.2077,-0.0,0.0,0.0,-15.7127,-0.214144,1.55214,-24.841,7.18315,1.58359,-32.0448,9.04417,2.60202,-21.2626,6.20896,1.16632,-29.0014,5.53844,1.43365,-37.36,6.91981,2.34172,-24.8378,4.80216,1.05794,-33.035,-3.12039,-0.925342,-42.4992,-3.86491,-1.50399,-28.3083,-2.71502,-0.685281,-36.3127,-6.75455,-2.21778,-46.8188,-8.29745,-3.59727,-31.087,-5.89591,-1.64088,4.26887e-07,-1.06722e-07,0.0395647,-22.7898,-10.6284,48.4371,-2.3507,-0.139022,6.76874,-1.70755e-06,2.13443e-07,0.0,-4.10661,20.7048,22.2077,-0.0,0.0,0.0,6.52077,0.0370672,0.651318,10.2623,3.05935,-0.271242,13.2026,3.91968,-0.454564,8.79405,2.62603,-0.205584,12.0025,2.3816,-0.247081,15.4375,3.0474,-0.411168,10.2863,2.04535,-0.176939,13.6965,-1.35639,0.163129,17.6119,-1.73306,0.268341,11.7393,-1.16557,0.111906,15.0079,-2.96473,0.391671,19.307,-3.78323,0.645281,12.8609,-2.54895,0.285305,0.758287,4.3263,-0.590827,7.02931,-9.40306,0.0559529,-46.8316,-42.262,-63.1788,8.59203,73.9475,-8.26058,-1.83299,0.791264,0.766168,5.1684e-14,8.53774e-07,0.0,20.9928,-13.8204,16.0356,-8.19552,60.1213,7.47423,1.76833,-0.265057,-1.80314,-5.58671,-47.0803,-12.5578,8.0,9.0,10.0
1.0,1.666650000000002,58.2334,57.8869,5.10295,0.6877,9.46104,-34.5246,2.71979,0.0100075,0.0395647,1.63818,1.79558,-9.8164,3.16813e-15,-5.33608e-08,0.0395647,3.16813e-15,-5.33608e-08,0.0395647,-44.8045,3.72792,24.9459,-10.6094,3.44129,-35.8562,-8.53774e-07,-1.70755e-06,0.0,4.10661,20.7048,-22.2077,-0.0,0.0,0.0,-15.5974,-0.21103,1.5405,-24.6567,7.13372,1.56169,-31.8057,8.98477,2.56505,-21.1053,6.16546,1.14943,-28.7871,5.50127,1.4133,-37.083,6.87634,2.30873,-24.6546,4.76911,1.04229,-32.7919,-3.10005,-0.912567,-42.1862,-3.84188,-1.48144,-28.1001,-2.69671,-0.674924,-36.0436,-6.71171,-2.18578,-46.4704,-8.2506,-3.54731,-30.8571,-5.8569,-1.61782,3.16813e-15,-5.33608e-08,0.0395647,-22.2384,-10.5013,48.9122,-2.56226,-0.142336,6.35794,-3.84198e-06,-2.98821e-06,0.0395647,-4.10661,20.7048,22.2077,-0.0,0.0,0.0,6.55054,0.0374062,0.653717,10.3093,3.07317,-0.276953,13.263,3.93726,-0.4597,8.83426,2.63792,-0.205584,12.0573,2.39232,-0.253338,15.5081,3.06098,-0.41684,10.3333,2.05459,-0.185575,13.7591,-1.36246,0.163129,17.6924,-1.74072,0.274112,11.7929,-1.17082,0.125115,15.0766,-2.97795,0.393664,19.3954,-3.79984,0.64891,12.9197,-2.56039,0.288035,1.16897,4.84438,-0.912567,7.40758,-8.83594,0.0,-49.0647,-42.8707,-64.5151,5.31166,74.1352,-5.23302,-1.19986,0.520519,0.518886,-1.70755e-06,-1.28066e-06,0.0,23.3815,-13.4295,16.2319,-8.11535,60.1089,7.64375,1.887,-0.236356,-1.95518,-5.9259,-46.6075,-13.4633,8.0,9.0,10.0
1.0,1.699983000000002,56.9576,57.457,5.03422,-0.103778,10.0222,-33.804,3.32901,0.0104634,0.0,1.7124,1.78139,-10.406,-2.5345e-14,8.53774e-07,0.0,-2.5345e-14,8.53774e-07,0.0,-43.2701,3.6921,24.8157,-10.8334,3.41883,-34.9411,5.97642e-06,3.41509e-06,0.0,4.10661,20.7048,-22.2077,-0.0,0.0,0.0,-15.4751,-0.207754,1.52979,-24.4614,7.08124,1.53643,-31.5523,8.92164,2.52538,-20.9385,6.1193,1.13227,-28.5601,5.46179,1.39098,-36.7895,6.83009,2.27389,-24.4604,4.73402,1.0264,-32.5343,-3.07842,-0.89961,-41.8544,-3.81735,-1.46016,-27.8794,-2.67727,-0.664405,-35.7585,-6.66615,-2.15222,-46.1012,-8.20062,-3.49439,-30.6135,-5.81546,-1.59246,-2.5345e-14,8.53774e-07,0.0,-21.6557,-10.3699,49.4126,-2.86115,-0.147347,5.89459,1.70755e-06,-2.13443e-07,0.0,-4.10661,20.7048,22.2077,-0.0,0.0,0.0,6.58165,0.0377618,0.656107,10.3583,3.0876,-0.279765,13.3262,3.95562,-0.4614,8.87627,2.65035,-0.205584,12.1147,2.40351,-0.250229,15.5819,3.07515,-0.420579,10.3824,2.06424,-0.185575,13.8244,-1.36881,0.158259,17.7764,-1.74872,0.274112,11.8489,-1.1763,0.118694,15.1483,-2.99176,0.399584,19.4878,-3.81719,0.656107,12.9811,-2.57234,0.29342,1.59099,5.28781,-1.24425,7.74819,-8.13339,0.0559529,-51.5436,-43.6246,-66.0018,1.39305,74.1183,-1.68093,-0.591186,0.254915,0.253338,2.50469e-14,-4.26887e-07,0.0,25.6274,-12.998,16.3973,-8.04256,60.0001,7.71789,1.93401,-0.210054,-2.01433,-6.19963,-46.0607,-14.2621,8.0,9.0,10.0
1.0,1.733316000000002,55.769,57.0345,4.94291,-0.732249,10.4952,-33.2528,3.85284,0.0102911,0.0,1.75029,1.77491,-10.849,-1.28066e-06,8.00413e-07,0.0,-1.28066e-06,2.02771e-06,0.0,-41.7867,3.62568,24.569,-11.0939,3.3863,-33.8577,-8.53774e-07,-1.70755e-06,0.0,4.10661,20.7048,-22.2077,-0.0,0.0,0.0,-15.3517,-0.204472,1.51746,-24.2643,7.02819,1.51229,-31.2966,8.85775,2.48571,-20.7702,6.07265,1.11345,-28.3309,5.42185,1.36943,-36.4934,6.78323,2.2385,-24.2644,4.69856,1.01026,-32.2743,-3.05653,-0.884695,-41.5196,-3.79245,-1.43855,-27.6567,-2.65761,-0.654913,-35.4708,-6.61999,-2.11923,-45.7287,-8.14983,-3.44157,-30.3677,-5.77352,-1.56819,-1.28066e-06,2.02771e-06,0.0,-21.1175,-10.2537,49.8804,-3.21231,-0.151735,5.40756,-3.41509e-06,1.70755e-06,0.0,-4.10661,20.7048,22.2077,-0.0,0.0,0.0,6.61101,0.0380992,0.659676,10.4046,3.10123,-0.285305,13.3859,3.97295,-0.46478,8.91593,2.66208,-0.201741,12.1688,2.41407,-0.253338,15.6516,3.08853,-0.422435,10.4287,2.07335,-0.189746,13.8861,-1.37479,0.163129,17.8558,-1.75627,0.274112,11.9018,-1.18147,0.125115,15.216,-3.0048,0.403482,19.575,-3.83355,0.662045,13.0391,-2.58362,0.296075,2.00666,5.59904,-1.57168,7.92253,-7.36185,0.104678,-54.2601,-44.5501,-67.6562,-2.69272,74.047,2.03097,7.68396e-06,-7.04363e-06,0.0559529,-7.14382e-16,1.2273e-06,0.0,27.5938,-12.5819,16.5925,-7.95166,59.8309,7.78358,1.91286,-0.186194,-1.96834,-6.39913,-45.4251,-14.9394,8.0,9.0,10.0
1.0,1.7666490000000021,54.7426,56.6542,4.81662,-1.16852,10.8805,-32.9027,4.29504,0.0103963,0.0395647,1.76356,1.77452,-11.1267,2.16365e-14,-7.20372e-07,0.0,2.16365e-14,-7.20372e-07,0.0,-40.4318,3.56327,24.1743,-11.4155,3.34838,-32.6011,-3.41509e-06,-1.70755e-06,0.0,4.10661,20.7048,-22.2077,-0.0,0.0,0.0,-15.2328,-0.201337,1.50555,-24.0746,6.97703,1.48987,-31.0504,8.79606,2.44763,-20.6082,6.02768,1.09717,-28.1102,5.3833,1.34811,-36.2082,6.73794,2.20503,-24.0757,4.66435,0.994644,-32.0239,-3.0354,-0.872222,-41.1972,-3.76836,-1.41662,-27.4422,-2.63863,-0.645281,-35.1937,-6.57538,-2.0876,-45.37,-8.1006,-3.3907,-30.1309,-5.73303,-1.54354,2.16365e-14,-7.20372e-07,0.0,-20.7003,-10.1713,50.243,-3.56812,-0.154092,4.94391,3.62854e-06,-1.92099e-06,0.0,-4.10661,20.7048,22.2077,-0.0,0.0,0.0,6.63574,0.0383844,0.662045,10.4436,3.1127,-0.282548,13.4361,3.98753,-0.471468,8.94933,2.67196,-0.209357,12.2143,2.42296,-0.259443,15.7102,3.09979,-0.426125,10.4678,2.08101,-0.189746,13.9381,-1.37983,0.167859,17.9226,-1.76262,0.282548,11.9463,-1.18582,0.125115,15.273,-3.01577,0.405418,19.6484,-3.84732,0.666757,13.088,-2.59311,0.296075,2.38042,5.72674,-1.86502,7.84024,-6.59108,-0.158259,-55.3339,-44.9881,-68.1449,-3.81746,72.4335,2.79576,5.54953e-06,-7.3638e-06,0.0,5.70264e-14,9.60495e-07,0.0395647,29.3148,-12.1726,16.8083,-8.02173,59.6255,7.45198,1.80486,-0.172126,-1.91268,-6.49781,-45.0024,-15.3205,8.0,9.0,10.0
1.0,1.7999820000000022,53.9163,56.3411,4.64194,-1.40637,11.183,-32.7433,4.66627,0.0101712,0.0,1.76266,1.77877,-11.2427,-4.26887e-07,1.73423e-06,0.0,4.26887e-07,-1.46742e-06,0.0,-39.2487,3.5483,23.6022,-11.8184,3.30902,-31.1859,3.41509e-06,-1.70755e-06,0.0395647,4.10661,20.7048,-22.2077,-0.0,0.0,0.0,-15.1226,-0.19845,1.49512,-23.8986,6.92951,1.46871,-30.8222,8.7387,2.41284,-20.458,5.98593,1.08063,-27.9056,5.34749,1.32882,-35.9438,6.69578,2.17429,-23.9007,4.63258,0.980377,-31.7917,-3.01574,-0.859567,-40.8982,-3.7459,-1.39715,-27.2433,-2.621,-0.635504,-34.9368,-6.53387,-2.05853,-45.0375,-8.05466,-3.34374,-29.9114,-5.6954,-1.52312,4.26887e-07,-1.46742e-06,0.0,-20.4681,-10.1329,50.4189,-3.87259,-0.154299,4.56123,2.13443e-07,2.13443e-07,0.0,-4.10661,20.7048,22.2077,-0.0,0.0,0.0,6.65349,0.0385898,0.663226,10.4716,3.12093,-0.285305,13.4721,3.998,-0.471468,8.9733,2.67905,-0.209357,12.2471,2.42935,-0.256409,15.7523,3.10788,-0.429783,10.4958,2.08652,-0.193827,13.9754,-1.38345,0.172458,17.9706,-1.76718,0.282548,11.9783,-1.18895,0.118694,15.3139,-3.02364,0.405418,19.7012,-3.85721,0.670269,13.123,-2.59993,0.301316,2.67948,5.64256,-2.09733,7.45166,-5.88615,-0.189746,-56.4668,-45.6145,-68.7153,-4.42292,71.0488,3.15785,-1.28066e-06,3.20165e-06,0.0,-1.19271e-15,1.28066e-06,0.0,30.6489,-11.8763,17.1271,-8.04943,59.4259,7.22096,1.6669,-0.170054,-1.7835,-6.53067,-44.4958,-15.5845,8.0,9.0,10.0
1.0,1.8333150000000022,53.2763,56.098,4.40455,-1.45932,11.4035,-32.7288,4.97046,0.0102426,0.0,1.75616,1.78526,-11.2118,-4.26887e-07,-9.60495e-07,0.0,-4.26887e-07,-9.60495e-07,0.0,-38.2315,3.61417,22.8322,-12.3102,3.26816,-29.6346,-3.41509e-06,-1.70755e-06,0.0,4.10661,20.7048,-22.2077,-0.0,0.0,0.0,-15.0217,-0.195825,1.48461,-23.7376,6.88596,1.4494,-30.6134,8.68608,2.38149,-20.3205,5.94768,1.06605,-27.7183,5.31464,1.31222,-35.7018,6.65707,2.14566,-23.7405,4.60346,0.969136,-31.5791,-2.9977,-0.847647,-40.6245,-3.72526,-1.37968,-27.0613,-2.60484,-0.626823,-34.7017,-6.49577,-2.03136,-44.7331,-8.01238,-3.30134,-29.7105,-5.66088,-1.50243,-4.26887e-07,-9.60495e-07,0.0,-20.4571,-10.1331,50.329,-4.07277,-0.153508,4.31535,1.70755e-06,-1.70755e-06,0.0395647,-4.10661,20.7048,22.2077,-0.0,0.0,0.0,6.66281,0.0386979,0.665582,10.4863,3.12525,-0.285305,13.4911,4.0035,-0.474777,8.98589,2.68277,-0.213062,12.2642,2.4327,-0.259443,15.7744,3.11212,-0.4316,10.5105,2.08941,-0.193827,13.995,-1.38535,0.172458,17.9958,-1.76957,0.276953,11.9951,-1.19059,0.125115,15.3354,-3.02778,0.40926,19.7288,-3.8624,0.671436,13.1414,-2.60351,0.298707,2.89561,5.36006,-2.26561,6.73321,-5.30915,-0.213062,-57.6076,-46.3655,-69.3504,-4.54879,69.8138,3.17417,2.98821e-06,-5.76297e-06,0.0395647,-1.28066e-06,1.28066e-06,0.0,31.6734,-11.6943,17.5381,-8.09096,59.2464,6.97345,1.51357,-0.181661,-1.63705,-6.49835,-43.9837,-15.7002,8.0,9.0,10.0
1.0,1.8666480000000023,52.7552,55.9004,4.0891,-1.35701,11.5379,-32.7912,5.20002,0.00945187,0.0,1.74651,1.7938,-11.0515,-0.0,0.0,0.0,4.26887e-07,-1.86763e-06,0.0,-37.3179,3.76874,21.8546,-12.875,3.21877,-27.9662,-6.83019e-06,1.70755e-06,0.0,4.10661,20.7048,-22.2077,-0.0,0.0,0.0,-14.9265,-0.193364,1.47615,-23.5857,6.84481,1.43037,-30.4164,8.63632,2.35206,-20.1907,5.91156,1.05349,-27.5416,5.2836,1.29601,-35.4735,6.62043,2.1196,-23.5893,4.57595,0.956126,-31.3786,-2.98064,-0.837428,-40.3662,-3.70571,-1.36198,-26.8895,-2.58956,-0.621808,-34.4799,-6.45971,-2.00654,-44.446,-7.97227,-3.26174,-29.521,-5.62824,-1.48355,4.26887e-07,-1.86763e-06,0.0,-20.6601,-10.1465,49.9097,-4.13363,-0.153154,4.24124,-0.0,0.0,0.0,-4.10661,20.7048,22.2077,-0.0,0.0,0.0,6.6635,0.0387059,0.664405,10.4874,3.12557,-0.285305,13.4925,4.00391,-0.474777,8.98682,2.68304,-0.209357,12.2655,2.43294,-0.259443,15.7761,3.11243,-0.4316,10.5116,2.08962,-0.189746,13.9964,-1.38549,0.176939,17.9976,-1.76975,0.279765,11.9963,-1.19071,0.131221,15.337,-3.02808,0.40926,19.7309,-3.86278,0.671436,13.1428,-2.60377,0.301316,3.06796,4.94298,-2.39657,5.67323,-4.92437,-0.197823,-58.7151,-47.1584,-70.0146,-4.30303,68.504,2.93081,5.54953e-06,-5.54953e-06,0.0559529,4.26887e-07,9.93923e-17,0.0,32.4778,-11.6226,18.0299,-8.12844,59.0907,6.75311,1.37094,-0.200998,-1.51798,-6.41539,-43.4113,-15.7183,8.0,9.0,10.0
1.0,1.8999810000000024,52.2452,55.7002,3.67956,-1.14371,11.5785,-32.8515,5.33704,0.00941691,0.0,1.73218,1.80267,-10.7772,-4.26887e-07,-1.06722e-07,0.0,-8.53774e-07,2.13443e-07,0.0,-36.402,3.98474,20.6799,-13.4684,3.14676,-26.1907,-1.02453e-05,-1.36604e-05,0.0,4.10661,20.7048,-22.2077,-0.0,0.0,0.0,-14.8291,-0.190862,1.46604,-23.4303,6.80266,1.4122,-30.2149,8.58531,2.32124,-20.058,5.87457,1.04079,-27.3608,5.25178,1.2796,-35.24,6.58284,2.09247,-23.4347,4.54777,0.943768,-31.1734,-2.96315,-0.828029,-40.1021,-3.68562,-1.34579,-26.7137,-2.5739,-0.611656,-34.2529,-6.42272,-1.98103,-44.1523,-7.93103,-3.22092,-29.3271,-5.59478,-1.46444,-8.53774e-07,2.13443e-07,0.0,-21.0179,-10.1326,49.1318,-4.04867,-0.15377,4.34806,1.28066e-06,-3.62854e-06,0.0,-4.10661,20.7048,22.2077,-0.0,0.0,0.0,6.65674,0.0386275,0.664405,10.4767,3.12244,-0.282548,13.4788,3.99992,-0.473125,8.9777,2.68035,-0.213062,12.2531,2.43052,-0.262442,15.7601,3.10936,-0.429783,10.501,2.08753,-0.189746,13.9822,-1.38412,0.172458,17.9794,-1.76802,0.279765,11.9841,-1.18952,0.125115,15.3215,-3.02509,0.40926,19.7108,-3.85902,0.672601,13.1294,-2.60118,0.298707,3.28108,4.50424,-2.55833,4.25631,-4.80658,-0.153233,-59.7521,-47.903,-70.6485,-3.83117,66.7919,2.52631,-5.33609e-06,-4.26887e-07,0.0,6.4033e-07,-1.70755e-06,0.0,33.1927,-11.6287,18.5722,-8.14559,58.9504,6.59267,1.2634,-0.218254,-1.4391,-6.29727,-42.7128,-15.6984,8.0,9.0,10.0
1.0,1.9333140000000024,51.6247,55.4368,3.1608,-0.871356,11.5197,-32.8356,5.36249,0.00875712,0.0395647,1.70812,1.81336,-10.3993,9.93923e-17,-8.53774e-07,0.0,9.93923e-17,-8.53774e-07,0.0,-35.3605,4.20242,19.3336,-14.0187,3.03375,-24.309,-1.70755e-06,3.41509e-06,0.0,4.10661,20.7048,-22.2077,-0.0,0.0,0.0,-14.7186,-0.188046,1.4564,-23.2542,6.75483,1.39154,-29.9866,8.52736,2.28762,-19.9076,5.8326,1.02487,-27.1559,5.21566,1.25988,-34.9753,6.5401,2.06233,-23.2595,4.5158,0.931244,-30.9408,-2.94328,-0.813727,-39.8026,-3.66276,-1.32646,-26.5145,-2.55613,-0.603929,-33.9958,-6.38067,-1.95237,-43.8194,-7.88404,-3.17515,-29.1073,-5.55678,-1.44344,9.93923e-17,-8.53774e-07,0.0,-21.433,-10.0471,48.0042,-3.84148,-0.154622,4.60769,-0.0,0.0,0.0,-4.10661,20.7048,22.2077,-0.0,0.0,0.0,6.6446,0.0384869,0.663226,10.4576,3.11681,-0.285305,13.4541,3.99276,-0.471468,8.96129,2.67549,-0.213062,12.2307,2.42615,-0.262442,15.7312,3.10383,-0.427958,10.4818,2.08376,-0.193827,13.9567,-1.38164,0.163129,17.9466,-1.7649,0.279765,11.9623,-1.18738,0.131221,15.2934,-3.0197,0.405418,19.6748,-3.85226,0.666757,13.1055,-2.59652,0.298707,3.64451,4.18284,-2.83799,2.46022,-5.03803,0.068528,-60.6835,-48.5159,-71.1766,-3.27406,64.3183,2.05853,-2.88149e-06,1.79292e-05,0.0,5.33608e-07,1.28066e-06,0.0,33.9622,-11.6642,19.1207,-8.12945,58.8111,6.51465,1.21124,-0.226583,-1.41441,-6.15501,-41.8204,-15.6925,8.0,9.0,10.0
1.0,1.9666470000000025,50.7924,55.053,2.52201,-0.590334,11.3615,-32.6864,5.26209,0.00832034,0.0,1.67021,1.82553,-9.92374,-4.26887e-07,1.06722e-07,0.0,-4.26887e-07,1.06722e-07,0.0,-34.0879,4.33995,17.851,-14.4316,2.86228,-22.325,-2.56132e-06,1.19528e-05,0.0,4.10661,20.7048,-22.2077,-0.0,0.0,0.0,-14.5838,-0.184634,1.4429,-23.0392,6.69633,1.36599,-29.7079,8.45641,2.24688,-19.7239,5.7813,1.0056,-26.9058,5.17146,1.23731,-34.6521,6.48772,2.02557,-23.0455,4.47669,0.913424,-30.6568,-2.91896,-0.801125,-39.437,-3.63471,-1.30264,-26.2713,-2.53438,-0.592151,-33.6818,-6.32915,-1.91758,-43.4131,-7.82631,-3.11994,-28.839,-5.51027,-1.41773,-4.26887e-07,1.06722e-07,0.0,-21.7979,-9.85518,46.5683,-3.55715,-0.154335,4.96714,-3.18055e-15,1.70755e-06,0.0,-4.10661,20.7048,22.2077,-0.0,0.0,0.0,6.62904,0.038307,0.662045,10.433,3.10959,-0.279765,13.4225,3.98358,-0.468136,8.94028,2.66928,-0.205584,12.202,2.42055,-0.262442,15.6943,3.09674,-0.427958,10.4572,2.07894,-0.189746,13.924,-1.37847,0.163129,17.9045,-1.7609,0.279765,11.9342,-1.18464,0.131221,15.2576,-3.0128,0.405418,19.6285,-3.84359,0.665582,13.0747,-2.59054,0.296075,4.25684,4.10653,-3.31341,0.302487,-5.68914,0.0,-61.4815,-48.9297,-71.525,-2.72522,60.7728,1.59786,3.57518e-06,-9.8184e-06,0.0395647,-6.4033e-07,-4.26887e-07,0.0,34.9061,-11.684,19.6242,-8.06941,58.6545,6.52738,1.23027,-0.225683,-1.46123,-5.98878,-40.6735,-15.7248,8.0,9.0,10.0
1.0,1.9999800000000025,49.698,54.5115,1.76201,-0.336685,11.1142,-32.3746,5.0352,0.00716972,0.0,1.61907,1.83957,-9.35226,2.24378e-14,7.47052e-07,0.0,2.24378e-14,7.47052e-07,0.0,-32.5327,4.31259,16.2638,-14.5974,2.62224,-20.2631,6.83019e-06,-1.45142e-05,0.0559529,4.10661,20.7048,-22.2077,-0.0,0.0,0.0,-14.4151,-0.180408,1.42653,-22.7702,6.62299,1.33528,-29.3592,8.36735,2.19578,-19.4942,5.71702,0.981973,-26.5928,5.11601,1.20981,-34.2478,6.42188,1.98063,-22.7777,4.42766,0.891745,-30.3015,-2.88841,-0.781341,-38.9794,-3.5994,-1.2747,-25.9669,-2.5071,-0.577428,-33.2889,-6.26441,-1.87465,-42.9048,-7.7535,-3.05094,-28.5032,-5.45189,-1.38534,2.24378e-14,7.47052e-07,0.0,-22.0361,-9.54387,44.8795,-3.24751,-0.151912,5.35533,1.4941e-06,-4.69575e-06,0.0,-4.10661,20.7048,22.2077,-0.0,0.0,0.0,6.61095,0.0380985,0.658488,10.4045,3.1012,-0.282548,13.3857,3.97291,-0.466461,8.91585,2.66206,-0.201741,12.1687,2.41405,-0.256409,15.6514,3.08851,-0.424284,10.4287,2.07333,-0.189746,13.886,-1.37478,0.163129,17.8556,-1.75625,0.274112,11.9017,-1.18146,0.125115,15.2159,-3.00477,0.399584,19.5748,-3.83352,0.660861,13.039,-2.5836,0.296075,5.16506,4.34769,-4.02512,-2.07425,-6.78384,0.185575,-62.1397,-49.1001,-71.6471,-2.20508,55.9781,1.17168,-2.77476e-06,8.53774e-06,0.0395647,2.13443e-07,-8.53774e-07,0.0,36.086,-11.6655,20.0339,-7.95948,58.4562,6.63129,1.32753,-0.22069,-1.56769,-5.78672,-39.2384,-15.7799,8.0,9.0,10.0
